Student ID,Course,Grade
7167.0,Physical Education,F
7168.0,Math,F
7168.0,Science,A
7168.0,History,C
7168.0,English,C
7168.0,Physical Education,F
7169.0,Math,C
7169.0,Science,F
7169.0,History,A
7169.0,English,D
7169.0,Physical Education,F
7170.0,Math,C
7170.0,Science,B
7170.0,History,F
7170.0,English,C
7170.0,Physical Education,A
7171.0,Math,D
7171.0,Science,D
7171.0,History,B
7171.0,English,D
7171.0,Physical Education,B
7172.0,Math,D
7172.0,Science,B
7172.0,History,A
7172.0,English,B
7172.0,Physical Education,C
7173.0,Math,D
7173.0,Science,C
7173.0,History,B
7173.0,English,D
7173.0,Physical Education,F
7174.0,Math,C
7174.0,Science,A
7174.0,History,F
7174.0,English,C
7174.0,Physical Education,A
7175.0,Math,B
7175.0,Science,C
7175.0,History,B
7175.0,English,F
7175.0,Physical Education,B
7176.0,Math,D
7176.0,Science,A
7176.0,History,F
7176.0,English,C
7176.0,Physical Education,A
7177.0,Math,C
7177.0,Science,C
7177.0,History,D
7177.0,English,B
7177.0,Physical Education,D
7178.0,Math,B
7178.0,Science,B
7178.0,History,F
7178.0,English,C
7178.0,Physical Education,D
7179.0,Math,A
7179.0,Science,A
7179.0,History,D
7179.0,English,C
7179.0,Physical Education,F
7180.0,Math,F
7180.0,Science,F
7180.0,History,C
7180.0,English,D
7180.0,Physical Education,C
7181.0,Math,A
7181.0,Science,D
7181.0,History,A
7181.0,English,B
7181.0,Physical Education,F
7182.0,Math,D
7182.0,Science,A
7182.0,History,A
7182.0,English,C
7182.0,Physical Education,A
7183.0,Math,F
7183.0,Science,D
7183.0,History,B
7183.0,English,D
7183.0,Physical Education,F
7184.0,Math,B
7184.0,Science,A
7184.0,History,D
7184.0,English,F
7184.0,Physical Education,C
7185.0,Math,B
7185.0,Science,B
7185.0,History,A
7185.0,English,D
7185.0,Physical Education,B
7186.0,Math,F
7186.0,Science,C
7186.0,History,D
7186.0,English,C
7186.0,Physical Education,D
7187.0,Math,A
7187.0,Science,A
7187.0,History,D
7187.0,English,D
7187.0,Physical Education,F
7188.0,Math,D
7188.0,Science,C
7188.0,History,B
7188.0,English,B
7188.0,Physical Education,F
7189.0,Math,D
7189.0,Science,A
7189.0,History,D
7189.0,English,D
7189.0,Physical Education,B
7190.0,Math,F
7190.0,Science,C
7190.0,History,B
7190.0,English,B
7190.0,Physical Education,A
7191.0,Math,A
7191.0,Science,D
7191.0,History,B
7191.0,English,D
7191.0,Physical Education,B
7192.0,Math,B
7192.0,Science,A
7192.0,History,D
7192.0,English,C
7192.0,Physical Education,F
7193.0,Math,B
7193.0,Science,C
7193.0,History,F
7193.0,English,C
7193.0,Physical Education,A
7194.0,Math,B
7194.0,Science,B
7194.0,History,F
7194.0,English,D
7194.0,Physical Education,A
7195.0,Math,C
7195.0,Science,D
7195.0,History,D
7195.0,English,B
7195.0,Physical Education,A
7196.0,Math,B
7196.0,Science,A
7196.0,History,C
7196.0,English,D
7196.0,Physical Education,C
7197.0,Math,D
7197.0,Science,D
7197.0,History,A
7197.0,English,D
7197.0,Physical Education,D
7198.0,Math,A
7198.0,Science,D
7198.0,History,F
7198.0,English,F
7198.0,Physical Education,C
7199.0,Math,A
7199.0,Science,B
7199.0,History,C
7199.0,English,C
7199.0,Physical Education,C
7200.0,Math,B
7200.0,Science,A
7200.0,History,F
7200.0,English,F
7200.0,Physical Education,C
7201.0,Math,C
7201.0,Science,C
7201.0,History,A
7201.0,English,B
7201.0,Physical Education,A
7202.0,Math,A
7202.0,Science,F
7202.0,History,A
7202.0,English,B
7202.0,Physical Education,B
7203.0,Math,B
7203.0,Science,A
7203.0,History,A
7203.0,English,A
7203.0,Physical Education,B
7204.0,Math,A
7204.0,Science,B
7204.0,History,B
7204.0,English,A
7204.0,Physical Education,A
7205.0,Math,F
7205.0,Science,B
7205.0,History,A
7205.0,English,C
7205.0,Physical Education,D
7206.0,Math,B
7206.0,Science,C
7206.0,History,F
7206.0,English,F
7206.0,Physical Education,A
7207.0,Math,B
7207.0,Science,D
7207.0,History,D
7207.0,English,A
7207.0,Physical Education,D
7208.0,Math,C
7208.0,Science,C
7208.0,History,C
7208.0,English,D
7208.0,Physical Education,B
7209.0,Math,D
7209.0,Science,A
7209.0,History,D
7209.0,English,A
7209.0,Physical Education,B
7210.0,Math,F
7210.0,Science,B
7210.0,History,B
7210.0,English,B
7210.0,Physical Education,F
7211.0,Math,D
7211.0,Science,F
7211.0,History,F
7211.0,English,C
7211.0,Physical Education,D
7212.0,Math,A
7212.0,Science,D
7212.0,History,B
7212.0,English,D
7212.0,Physical Education,A
7213.0,Math,F
7213.0,Science,A
7213.0,History,C
7213.0,English,D
7213.0,Physical Education,B
7214.0,Math,B
7214.0,Science,F
7214.0,History,A
7214.0,English,F
7214.0,Physical Education,C
7215.0,Math,D
7215.0,Science,D
7215.0,History,D
7215.0,English,B
7215.0,Physical Education,D
7216.0,Math,A
7216.0,Science,D
7216.0,History,D
7216.0,English,B
7216.0,Physical Education,F
7217.0,Math,C
7217.0,Science,D
7217.0,History,B
7217.0,English,A
7217.0,Physical Education,A
7218.0,Math,F
7218.0,Science,B
7218.0,History,A
7218.0,English,C
7218.0,Physical Education,A
7219.0,Math,D
7219.0,Science,A
7219.0,History,D
7219.0,English,D
7219.0,Physical Education,B
7220.0,Math,F
7220.0,Science,C
7220.0,History,F
7220.0,English,A
7220.0,Physical Education,A
7221.0,Math,B
7221.0,Science,A
7221.0,History,B
7221.0,English,F
7221.0,Physical Education,C
7222.0,Math,B
7222.0,Science,F
7222.0,History,C
7222.0,English,B
7222.0,Physical Education,D
7223.0,Math,B
7223.0,Science,F
7223.0,History,D
7223.0,English,B
7223.0,Physical Education,A
7224.0,Math,D
7224.0,Science,B
7224.0,History,B
7224.0,English,D
7224.0,Physical Education,D
7225.0,Math,F
7225.0,Science,F
7225.0,History,F
7225.0,English,D
7225.0,Physical Education,A
7226.0,Math,C
7226.0,Science,F
7226.0,History,D
7226.0,English,F
7226.0,Physical Education,B
7227.0,Math,D
7227.0,Science,C
7227.0,History,F
7227.0,English,C
7227.0,Physical Education,D
7228.0,Math,C
7228.0,Science,A
7228.0,History,B
7228.0,English,B
7228.0,Physical Education,F
7229.0,Math,B
7229.0,Science,B
7229.0,History,A
7229.0,English,B
7229.0,Physical Education,C
7230.0,Math,B
7230.0,Science,B
7230.0,History,F
7230.0,English,B
7230.0,Physical Education,D
7231.0,Math,A
7231.0,Science,F
7231.0,History,B
7231.0,English,A
7231.0,Physical Education,B
7232.0,Math,C
7232.0,Science,A
7232.0,History,D
7232.0,English,D
7232.0,Physical Education,D
7233.0,Math,C
7233.0,Science,B
7233.0,History,D
7233.0,English,D
7233.0,Physical Education,C
7234.0,Math,A
7234.0,Science,F
7234.0,History,B
7234.0,English,B
7234.0,Physical Education,D
7235.0,Math,A
7235.0,Science,D
7235.0,History,A
7235.0,English,D
7235.0,Physical Education,F
7236.0,Math,D
7236.0,Science,F
7236.0,History,B
7236.0,English,C
7236.0,Physical Education,C
7237.0,Math,F
7237.0,Science,C
7237.0,History,A
7237.0,English,B
7237.0,Physical Education,C
7238.0,Math,B
7238.0,Science,F
7238.0,History,A
7238.0,English,D
7238.0,Physical Education,F
7239.0,Math,C
7239.0,Science,B
7239.0,History,A
7239.0,English,A
7239.0,Physical Education,D
7240.0,Math,B
7240.0,Science,B
7240.0,History,C
7240.0,English,C
7240.0,Physical Education,B
7241.0,Math,D
7241.0,Science,C
7241.0,History,B
7241.0,English,F
7241.0,Physical Education,B
7242.0,Math,D
7242.0,Science,D
7242.0,History,A
7242.0,English,D
7242.0,Physical Education,B
7243.0,Math,C
7243.0,Science,F
7243.0,History,F
7243.0,English,B
7243.0,Physical Education,B
7244.0,Math,D
7244.0,Science,B
7244.0,History,B
7244.0,English,A
7244.0,Physical Education,D
7245.0,Math,F
7245.0,Science,D
7245.0,History,D
7245.0,English,B
7245.0,Physical Education,D
7246.0,Math,C
7246.0,Science,B
7246.0,History,D
7246.0,English,B
7246.0,Physical Education,F
7247.0,Math,B
7247.0,Science,B
7247.0,History,C
7247.0,English,B
7247.0,Physical Education,A
7248.0,Math,D
7248.0,Science,A
7248.0,History,B
7248.0,English,C
7248.0,Physical Education,A
7249.0,Math,B
7249.0,Science,F
7249.0,History,D
7249.0,English,B
7249.0,Physical Education,A
7250.0,Math,B
7250.0,Science,C
7250.0,History,F
7250.0,English,C
7250.0,Physical Education,D
7251.0,Math,C
7251.0,Science,A
7251.0,History,B
7251.0,English,D
7251.0,Physical Education,A
7252.0,Math,F
7252.0,Science,C
7252.0,History,F
7252.0,English,C
7252.0,Physical Education,D
7253.0,Math,A
7253.0,Science,D
7253.0,History,C
7253.0,English,D
7253.0,Physical Education,A
7254.0,Math,C
7254.0,Science,B
7254.0,History,D
7254.0,English,C
7254.0,Physical Education,A
7255.0,Math,C
7255.0,Science,D
7255.0,History,B
7255.0,English,C
7255.0,Physical Education,C
7256.0,Math,F
7256.0,Science,C
7256.0,History,D
7256.0,English,C
7256.0,Physical Education,B
7257.0,Math,D
7257.0,Science,D
7257.0,History,C
7257.0,English,B
7257.0,Physical Education,D
7258.0,Math,F
7258.0,Science,B
7258.0,History,D
7258.0,English,B
7258.0,Physical Education,D
7259.0,Math,D
7259.0,Science,A
7259.0,History,B
7259.0,English,F
7259.0,Physical Education,B
7260.0,Math,F
7260.0,Science,A
7260.0,History,B
7260.0,English,D
7260.0,Physical Education,F
7261.0,Math,B
7261.0,Science,C
7261.0,History,C
7261.0,English,C
7261.0,Physical Education,D
7262.0,Math,A
7262.0,Science,C
7262.0,History,B
7262.0,English,B
7262.0,Physical Education,F
7263.0,Math,B
7263.0,Science,A
7263.0,History,F
7263.0,English,C
7263.0,Physical Education,F
7264.0,Math,D
7264.0,Science,D
7264.0,History,B
7264.0,English,C
7264.0,Physical Education,D
7265.0,Math,F
7265.0,Science,C
7265.0,History,D
7265.0,English,A
7265.0,Physical Education,B
7266.0,Math,C
7266.0,Science,A
7266.0,History,A
7266.0,English,D
7266.0,Physical Education,F
7267.0,Math,B
7267.0,Science,D
7267.0,History,D
7267.0,English,F
7267.0,Physical Education,D
7268.0,Math,F
7268.0,Science,C
7268.0,History,A
7268.0,English,B
7268.0,Physical Education,B
7269.0,Math,D
7269.0,Science,D
7269.0,History,C
7269.0,English,D
7269.0,Physical Education,C
7270.0,Math,B
7270.0,Science,D
7270.0,History,D
7270.0,English,C
7270.0,Physical Education,A
7271.0,Math,F
7271.0,Science,F
7271.0,History,C
7271.0,English,F
7271.0,Physical Education,F
7272.0,Math,D
7272.0,Science,B
7272.0,History,C
7272.0,English,A
7272.0,Physical Education,C
7273.0,Math,B
7273.0,Science,A
7273.0,History,F
7273.0,English,C
7273.0,Physical Education,D
7274.0,Math,F
7274.0,Science,A
7274.0,History,C
7274.0,English,C
7274.0,Physical Education,C
7275.0,Math,A
7275.0,Science,C
7275.0,History,A
7275.0,English,C
7275.0,Physical Education,A
7276.0,Math,F
7276.0,Science,A
7276.0,History,F
7276.0,English,F
7276.0,Physical Education,C
7277.0,Math,B
7277.0,Science,F
7277.0,History,D
7277.0,English,F
7277.0,Physical Education,B
7278.0,Math,F
7278.0,Science,C
7278.0,History,F
7278.0,English,F
7278.0,Physical Education,B
7279.0,Math,A
7279.0,Science,C
7279.0,History,F
7279.0,English,F
7279.0,Physical Education,F
7280.0,Math,A
7280.0,Science,D
7280.0,History,D
7280.0,English,C
7280.0,Physical Education,C
7281.0,Math,A
7281.0,Science,D
7281.0,History,F
7281.0,English,C
7281.0,Physical Education,A
7282.0,Math,C
7282.0,Science,A
7282.0,History,F
7282.0,English,A
7282.0,Physical Education,B
7283.0,Math,D
7283.0,Science,B
7283.0,History,C
7283.0,English,A
7283.0,Physical Education,F
7284.0,Math,D
7284.0,Science,B
7284.0,History,F
7284.0,English,C
7284.0,Physical Education,B
7285.0,Math,C
7285.0,Science,B
7285.0,History,F
7285.0,English,A
7285.0,Physical Education,A
7286.0,Math,A
7286.0,Science,C
7286.0,History,F
7286.0,English,C
7286.0,Physical Education,B
7287.0,Math,B
7287.0,Science,C
7287.0,History,C
7287.0,English,C
7287.0,Physical Education,A
7288.0,Math,C
7288.0,Science,B
7288.0,History,B
7288.0,English,C
7288.0,Physical Education,D
7289.0,Math,A
7289.0,Science,B
7289.0,History,A
7289.0,English,A
7289.0,Physical Education,C
7290.0,Math,B
7290.0,Science,C
7290.0,History,A
7290.0,English,A
7290.0,Physical Education,B
7291.0,Math,B
7291.0,Science,C
7291.0,History,D
7291.0,English,C
7291.0,Physical Education,C
7292.0,Math,D
7292.0,Science,B
7292.0,History,C
7292.0,English,C
7292.0,Physical Education,D
7293.0,Math,C
7293.0,Science,B
7293.0,History,F
7293.0,English,B
7293.0,Physical Education,B
7294.0,Math,B
7294.0,Science,C
7294.0,History,D
7294.0,English,D
7294.0,Physical Education,A
7295.0,Math,C
7295.0,Science,C
7295.0,History,F
7295.0,English,A
7295.0,Physical Education,C
7296.0,Math,B
7296.0,Science,F
7296.0,History,A
7296.0,English,F
7296.0,Physical Education,F
7297.0,Math,B
7297.0,Science,B
7297.0,History,D
7297.0,English,D
7297.0,Physical Education,D
7298.0,Math,B
7298.0,Science,A
7298.0,History,B
7298.0,English,B
7298.0,Physical Education,C
7299.0,Math,C
7299.0,Science,B
7299.0,History,B
7299.0,English,A
7299.0,Physical Education,C
7300.0,Math,F
7300.0,Science,A
7300.0,History,B
7300.0,English,F
7300.0,Physical Education,A
7301.0,Math,D
7301.0,Science,F
7301.0,History,A
7301.0,English,B
7301.0,Physical Education,C
7302.0,Math,A
7302.0,Science,C
7302.0,History,F
7302.0,English,C
7302.0,Physical Education,D
7303.0,Math,A
7303.0,Science,B
7303.0,History,F
7303.0,English,C
7303.0,Physical Education,D
7304.0,Math,D
7304.0,Science,F
7304.0,History,C
7304.0,English,A
7304.0,Physical Education,B
7305.0,Math,C
7305.0,Science,C
7305.0,History,B
7305.0,English,C
7305.0,Physical Education,D
7306.0,Math,B
7306.0,Science,A
7306.0,History,F
7306.0,English,F
7306.0,Physical Education,C
7307.0,Math,A
7307.0,Science,B
7307.0,History,B
7307.0,English,A
7307.0,Physical Education,D
7308.0,Math,F
7308.0,Science,F
7308.0,History,A
7308.0,English,C
7308.0,Physical Education,D
7309.0,Math,A
7309.0,Science,B
7309.0,History,C
7309.0,English,C
7309.0,Physical Education,A
7310.0,Math,A
7310.0,Science,F
7310.0,History,B
7310.0,English,F
7310.0,Physical Education,A
7311.0,Math,A
7311.0,Science,C
7311.0,History,B
7311.0,English,F
7311.0,Physical Education,B
7312.0,Math,C
7312.0,Science,B
7312.0,History,C
7312.0,English,B
7312.0,Physical Education,A
7313.0,Math,D
7313.0,Science,D
7313.0,History,C
7313.0,English,C
7313.0,Physical Education,B
7314.0,Math,B
7314.0,Science,D
7314.0,History,A
7314.0,English,A
7314.0,Physical Education,D
7315.0,Math,B
7315.0,Science,F
7315.0,History,A
7315.0,English,A
7315.0,Physical Education,A
7316.0,Math,D
7316.0,Science,A
7316.0,History,C
7316.0,English,C
7316.0,Physical Education,F
7317.0,Math,A
7317.0,Science,F
7317.0,History,D
7317.0,English,A
7317.0,Physical Education,D
7318.0,Math,F
7318.0,Science,C
7318.0,History,A
7318.0,English,F
7318.0,Physical Education,A
7319.0,Math,F
7319.0,Science,F
7319.0,History,A
7319.0,English,B
7319.0,Physical Education,F
7320.0,Math,A
7320.0,Science,F
7320.0,History,F
7320.0,English,F
7320.0,Physical Education,C
7321.0,Math,F
7321.0,Science,F
7321.0,History,D
7321.0,English,F
7321.0,Physical Education,B
7322.0,Math,D
7322.0,Science,D
7322.0,History,C
7322.0,English,D
7322.0,Physical Education,D
7323.0,Math,B
7323.0,Science,D
7323.0,History,B
7323.0,English,B
7323.0,Physical Education,A
7324.0,Math,F
7324.0,Science,A
7324.0,History,D
7324.0,English,A
7324.0,Physical Education,D
7325.0,Math,A
7325.0,Science,A
7325.0,History,D
7325.0,English,F
7325.0,Physical Education,C
7326.0,Math,B
7326.0,Science,C
7326.0,History,F
7326.0,English,A
7326.0,Physical Education,C
7327.0,Math,A
7327.0,Science,F
7327.0,History,F
7327.0,English,A
7327.0,Physical Education,F
7328.0,Math,F
7328.0,Science,D
7328.0,History,D
7328.0,English,A
7328.0,Physical Education,F
7329.0,Math,F
7329.0,Science,A
7329.0,History,A
7329.0,English,C
7329.0,Physical Education,F
7330.0,Math,B
7330.0,Science,D
7330.0,History,C
7330.0,English,B
7330.0,Physical Education,F
7331.0,Math,B
7331.0,Science,F
7331.0,History,B
7331.0,English,D
7331.0,Physical Education,B
7332.0,Math,C
7332.0,Science,C
7332.0,History,D
7332.0,English,D
7332.0,Physical Education,F
7333.0,Math,B
7333.0,Science,B
7333.0,History,F
7333.0,English,C
7333.0,Physical Education,C
7334.0,Math,A
7334.0,Science,F
7334.0,History,C
7334.0,English,C
7334.0,Physical Education,C
7335.0,Math,D
7335.0,Science,B
7335.0,History,B
7335.0,English,D
7335.0,Physical Education,F
7336.0,Math,F
7336.0,Science,B
7336.0,History,A
7336.0,English,F
7336.0,Physical Education,C
7337.0,Math,D
7337.0,Science,C
7337.0,History,C
7337.0,English,F
7337.0,Physical Education,B
7338.0,Math,B
7338.0,Science,B
7338.0,History,A
7338.0,English,C
7338.0,Physical Education,C
7339.0,Math,D
7339.0,Science,A
7339.0,History,A
7339.0,English,A
7339.0,Physical Education,D
7340.0,Math,D
7340.0,Science,A
7340.0,History,F
7340.0,English,B
7340.0,Physical Education,F
7341.0,Math,D
7341.0,Science,C
7341.0,History,F
7341.0,English,C
7341.0,Physical Education,B
7342.0,Math,B
7342.0,Science,C
7342.0,History,F
7342.0,English,C
7342.0,Physical Education,B
7343.0,Math,F
7343.0,Science,C
7343.0,History,D
7343.0,English,C
7343.0,Physical Education,B
7344.0,Math,F
7344.0,Science,A
7344.0,History,B
7344.0,English,F
7344.0,Physical Education,B
7345.0,Math,F
7345.0,Science,F
7345.0,History,F
7345.0,English,C
7345.0,Physical Education,C
7346.0,Math,F
7346.0,Science,D
7346.0,History,D
7346.0,English,C
7346.0,Physical Education,D
7347.0,Math,C
7347.0,Science,A
7347.0,History,A
7347.0,English,A
7347.0,Physical Education,C
7348.0,Math,D
7348.0,Science,F
7348.0,History,F
7348.0,English,C
7348.0,Physical Education,C
7349.0,Math,C
7349.0,Science,C
7349.0,History,F
7349.0,English,B
7349.0,Physical Education,D
7350.0,Math,C
7350.0,Science,B
7350.0,History,F
7350.0,English,A
7350.0,Physical Education,A
7351.0,Math,F
7351.0,Science,F
7351.0,History,A
7351.0,English,F
7351.0,Physical Education,F
7352.0,Math,F
7352.0,Science,C
7352.0,History,D
7352.0,English,A
7352.0,Physical Education,F
7353.0,Math,C
7353.0,Science,D
7353.0,History,A
7353.0,English,B
7353.0,Physical Education,F
7354.0,Math,F
7354.0,Science,B
7354.0,History,A
7354.0,English,B
7354.0,Physical Education,B
7355.0,Math,F
7355.0,Science,A
7355.0,History,F
7355.0,English,B
7355.0,Physical Education,C
7356.0,Math,D
7356.0,Science,D
7356.0,History,D
7356.0,English,B
7356.0,Physical Education,C
7357.0,Math,B
7357.0,Science,C
7357.0,History,A
7357.0,English,D
7357.0,Physical Education,F
7358.0,Math,A
7358.0,Science,A
7358.0,History,C
7358.0,English,C
7358.0,Physical Education,C
7359.0,Math,B
7359.0,Science,F
7359.0,History,C
7359.0,English,B
7359.0,Physical Education,F
7360.0,Math,F
7360.0,Science,A
7360.0,History,A
7360.0,English,B
7360.0,Physical Education,D
7361.0,Math,D
7361.0,Science,C
7361.0,History,C
7361.0,English,D
7361.0,Physical Education,F
7362.0,Math,F
7362.0,Science,B
7362.0,History,B
7362.0,English,C
7362.0,Physical Education,D
7363.0,Math,B
7363.0,Science,B
7363.0,History,D
7363.0,English,D
7363.0,Physical Education,D
7364.0,Math,F
7364.0,Science,F
7364.0,History,C
7364.0,English,D
7364.0,Physical Education,B
7365.0,Math,A
7365.0,Science,B
7365.0,History,D
7365.0,English,C
7365.0,Physical Education,D
7366.0,Math,F
7366.0,Science,D
7366.0,History,C
7366.0,English,C
7366.0,Physical Education,B
7367.0,Math,D
7367.0,Science,A
7367.0,History,B
7367.0,English,F
7367.0,Physical Education,D
7368.0,Math,D
7368.0,Science,A
7368.0,History,A
7368.0,English,D
7368.0,Physical Education,F
7369.0,Math,F
7369.0,Science,A
7369.0,History,B
7369.0,English,F
7369.0,Physical Education,C
7370.0,Math,B
7370.0,Science,C
7370.0,History,C
7370.0,English,D
7370.0,Physical Education,A
7371.0,Math,F
7371.0,Science,C
7371.0,History,B
7371.0,English,F
7371.0,Physical Education,A
7372.0,Math,D
7372.0,Science,F
7372.0,History,D
7372.0,English,B
7372.0,Physical Education,B
7373.0,Math,A
7373.0,Science,F
7373.0,History,B
7373.0,English,A
7373.0,Physical Education,D
7374.0,Math,D
7374.0,Science,C
7374.0,History,D
7374.0,English,A
7374.0,Physical Education,A
7375.0,Math,A
7375.0,Science,A
7375.0,History,B
7375.0,English,A
7375.0,Physical Education,B
7376.0,Math,D
7376.0,Science,C
7376.0,History,A
7376.0,English,B
7376.0,Physical Education,F
7377.0,Math,A
7377.0,Science,D
7377.0,History,A
7377.0,English,C
7377.0,Physical Education,F
7378.0,Math,A
7378.0,Science,F
7378.0,History,B
7378.0,English,B
7378.0,Physical Education,B
7379.0,Math,F
7379.0,Science,C
7379.0,History,C
7379.0,English,A
7379.0,Physical Education,A
7380.0,Math,F
7380.0,Science,B
7380.0,History,F
7380.0,English,A
7380.0,Physical Education,A
7381.0,Math,B
7381.0,Science,D
7381.0,History,A
7381.0,English,D
7381.0,Physical Education,A
7382.0,Math,D
7382.0,Science,D
7382.0,History,D
7382.0,English,C
7382.0,Physical Education,A
7383.0,Math,F
7383.0,Science,F
7383.0,History,A
7383.0,English,F
7383.0,Physical Education,A
7384.0,Math,C
7384.0,Science,D
7384.0,History,D
7384.0,English,A
7384.0,Physical Education,D
7385.0,Math,B
7385.0,Science,C
7385.0,History,B
7385.0,English,C
7385.0,Physical Education,C
7386.0,Math,B
7386.0,Science,F
7386.0,History,C
7386.0,English,C
7386.0,Physical Education,F
7387.0,Math,F
7387.0,Science,C
7387.0,History,D
7387.0,English,A
7387.0,Physical Education,B
7388.0,Math,A
7388.0,Science,A
7388.0,History,F
7388.0,English,B
7388.0,Physical Education,C
7389.0,Math,A
7389.0,Science,F
7389.0,History,B
7389.0,English,D
7389.0,Physical Education,F
7390.0,Math,D
7390.0,Science,A
7390.0,History,C
7390.0,English,A
7390.0,Physical Education,A
7391.0,Math,D
7391.0,Science,A
7391.0,History,F
7391.0,English,D
7391.0,Physical Education,D
7392.0,Math,B
7392.0,Science,A
7392.0,History,B
7392.0,English,B
7392.0,Physical Education,F
7393.0,Math,B
7393.0,Science,A
7393.0,History,A
7393.0,English,A
7393.0,Physical Education,C
7394.0,Math,C
7394.0,Science,F
7394.0,History,D
7394.0,English,F
7394.0,Physical Education,F
7395.0,Math,F
7395.0,Science,D
7395.0,History,D
7395.0,English,F
7395.0,Physical Education,A
7396.0,Math,C
7396.0,Science,F
7396.0,History,C
7396.0,English,C
7396.0,Physical Education,B
7397.0,Math,C
7397.0,Science,C
7397.0,History,D
7397.0,English,F
7397.0,Physical Education,F
7398.0,Math,A
7398.0,Science,D
7398.0,History,A
7398.0,English,B
7398.0,Physical Education,D
7399.0,Math,A
7399.0,Science,D
7399.0,History,F
7399.0,English,A
7399.0,Physical Education,D
7400.0,Math,F
7400.0,Science,A
7400.0,History,D
7400.0,English,A
7400.0,Physical Education,A
7401.0,Math,B
7401.0,Science,C
7401.0,History,B
7401.0,English,D
7401.0,Physical Education,D
7402.0,Math,D
7402.0,Science,D
7402.0,History,F
7402.0,English,C
7402.0,Physical Education,C
7403.0,Math,B
7403.0,Science,C
7403.0,History,A
7403.0,English,B
7403.0,Physical Education,A
7404.0,Math,D
7404.0,Science,F
7404.0,History,A
7404.0,English,C
7404.0,Physical Education,D
7405.0,Math,A
7405.0,Science,A
7405.0,History,F
7405.0,English,C
7405.0,Physical Education,B
7406.0,Math,B
7406.0,Science,B
7406.0,History,B
7406.0,English,B
7406.0,Physical Education,B
7407.0,Math,A
7407.0,Science,D
7407.0,History,F
7407.0,English,F
7407.0,Physical Education,F
7408.0,Math,F
7408.0,Science,B
7408.0,History,F
7408.0,English,A
7408.0,Physical Education,D
7409.0,Math,C
7409.0,Science,D
7409.0,History,A
7409.0,English,F
7409.0,Physical Education,B
7410.0,Math,F
7410.0,Science,F
7410.0,History,C
7410.0,English,A
7410.0,Physical Education,A
7411.0,Math,B
7411.0,Science,C
7411.0,History,F
7411.0,English,A
7411.0,Physical Education,D
7412.0,Math,F
7412.0,Science,F
7412.0,History,C
7412.0,English,B
7412.0,Physical Education,B
7413.0,Math,F
7413.0,Science,C
7413.0,History,A
7413.0,English,A
7413.0,Physical Education,A
7414.0,Math,C
7414.0,Science,D
7414.0,History,C
7414.0,English,F
7414.0,Physical Education,F
7415.0,Math,A
7415.0,Science,D
7415.0,History,D
7415.0,English,D
7415.0,Physical Education,B
7416.0,Math,A
7416.0,Science,B
7416.0,History,B
7416.0,English,C
7416.0,Physical Education,B
7417.0,Math,C
7417.0,Science,B
7417.0,History,F
7417.0,English,A
7417.0,Physical Education,B
7418.0,Math,D
7418.0,Science,F
7418.0,History,D
7418.0,English,C
7418.0,Physical Education,A
7419.0,Math,C
7419.0,Science,B
7419.0,History,D
7419.0,English,C
7419.0,Physical Education,C
7420.0,Math,D
7420.0,Science,F
7420.0,History,B
7420.0,English,A
7420.0,Physical Education,D
7421.0,Math,F
7421.0,Science,A
7421.0,History,C
7421.0,English,C
7421.0,Physical Education,B
7422.0,Math,B
7422.0,Science,C
7422.0,History,D
7422.0,English,F
7422.0,Physical Education,B
7423.0,Math,F
7423.0,Science,C
7423.0,History,D
7423.0,English,D
7423.0,Physical Education,C
7424.0,Math,A
7424.0,Science,B
7424.0,History,B
7424.0,English,F
7424.0,Physical Education,D
7425.0,Math,F
7425.0,Science,B
7425.0,History,A
7425.0,English,D
7425.0,Physical Education,A
7426.0,Math,B
7426.0,Science,C
7426.0,History,A
7426.0,English,C
7426.0,Physical Education,D
7427.0,Math,C
7427.0,Science,F
7427.0,History,A
7427.0,English,B
7427.0,Physical Education,A
7428.0,Math,B
7428.0,Science,C
7428.0,History,B
7428.0,English,D
7428.0,Physical Education,A
7429.0,Math,D
7429.0,Science,F
7429.0,History,A
7429.0,English,D
7429.0,Physical Education,B
7430.0,Math,F
7430.0,Science,C
7430.0,History,C
7430.0,English,A
7430.0,Physical Education,D
7431.0,Math,F
7431.0,Science,B
7431.0,History,D
7431.0,English,F
7431.0,Physical Education,C
7432.0,Math,A
7432.0,Science,C
7432.0,History,D
7432.0,English,B
7432.0,Physical Education,B
7433.0,Math,C
7433.0,Science,C
7433.0,History,C
7433.0,English,A
7433.0,Physical Education,A
7434.0,Math,A
7434.0,Science,C
7434.0,History,D
7434.0,English,F
7434.0,Physical Education,C
7435.0,Math,C
7435.0,Science,F
7435.0,History,C
7435.0,English,A
7435.0,Physical Education,D
7436.0,Math,B
7436.0,Science,C
7436.0,History,D
7436.0,English,A
7436.0,Physical Education,F
7437.0,Math,D
7437.0,Science,C
7437.0,History,D
7437.0,English,B
7437.0,Physical Education,D
7438.0,Math,D
7438.0,Science,F
7438.0,History,D
7438.0,English,B
7438.0,Physical Education,F
7439.0,Math,C
7439.0,Science,D
7439.0,History,A
7439.0,English,D
7439.0,Physical Education,
7440.0,Math,F
7440.0,Science,B
7440.0,History,F
7440.0,English,C
7440.0,Physical Education,B
7441.0,Math,D
7441.0,Science,D
7441.0,History,D
7441.0,English,C
7441.0,Physical Education,A
